1003 73.08 129.43 179.55
1004 73.03 128.95 179.3
1005 73.06 128.91 179.25
1006 73.06 128.58 179.35
1007 73.09 128.28 179.32
1008 73.13 128.37 179.32
1009 73.1 128.37 179.53
1010 73.22 128.26 179.51
1011 73.27 128.18 179.46
1012 73.23 128.41 179.63
1013 73.25 128.74 179.82
1014 73.37 128.85 179.85
1015 73.33 129.16 179.85
1016 73.33 129.4 179.99
1017 73.35 129.28 180.02
1018 73.31 129.16 180.16
1019 73.33 129.08 180.25
1020 73.39 128.87 180.23
1021 73.33 128.74 180.2
1022 73.3 128.61 180.1
1023 73.25 128.93 180.03
1024 73.21 129.13 179.8
1025 73.17 129.19 179.65
1026 73.15 128.84 179.49
1027 73.11 128.54 179.4
1028 73.08 128.21 179.18
1029 73.02 128.05 179.03
1030 72.93 127.78 178.93
1031 72.92 127.53 178.84
1032 72.8 127.51 178.61
1033 72.82 127.53 178.52
1034 72.84 127.47 178.68
1035 72.82 127.33 178.38
1036 72.72 127.3 178.16
1037 72.58 127.34 178.17
1038 72.53 127.1 178.03
1039 72.56 126.84 177.93
1040 72.58 126.87 177.96
1041 72.68 126.88 177.88
1042 72.7 126.78 177.75
1043 72.68 126.68 177.77
1044 72.72 126.85 177.86
1045 72.72 127.32 177.81
1046 72.71 127.95 177.63
1047 72.71 128.64 177.59
1048 72.7 129.01 177.58
1049 72.73 129.09 177.56
1050 72.73 128.69 177.66
1051 72.57 127.76 177.58
1052 72.5 127.37 177.44
1053 72.53 127.12 177.27
1054 72.53 127.45 177.04
1055 72.52 128.11 177
1056 72.57 128.08 177.07
1057 72.69 128.12 177.23
1058 72.63 127.93 177.4
1059 72.62 127.88 177.38
1060 72.68 127.66 177.4
1061 72.71 127.79 177.58
1062 72.82 128.39 177.7
1063 73.09 128.92 177.61
1064 73.1 128.98 177.56
1065 72.89 128.83 177.57
1066 72.78 128.68 177.52
1067 72.8 128.76 177.28
1068 72.88 129.13 176.95
1069 72.65 129.31 176.81
1070 72.57 128.8 176.76
1071 72.64 128.43 176.7
1072 72.72 128.41 176.57
1073 72.68 128.47 176.46
1074 72.54 128.47 176.4
1075 72.47 128.28 176.27
1076 72.37 127.87 175.97
1077 72.4 127.68 175.5
1078 72.22 127.67 175.8
1079 72.27 127.64 176.57
1080 72.57 127.37 176.63
1081 72.7 127.59 176.09
1082 72.59 127.78 175.81
1083 72.46 126.99 175.8
1084 72.19 126.28 175.68
1085 72.13 125.77 175.41
1086 72.14 125.79 175.26
1087 72.33 125.92 175.13
1088 72.41 126.08 175.25
1089 72.42 126.03 175.4
1090 72.46 126.23 175.51
1091 72.33 126.22 175.48
1092 72.42 126.23 175.54
1093 72.33 126.57 175.53
1094 72.3 126.77 175.4
1095 72.3 126.51 175.41
1096 72.33 126.72 175.42
1097 72.38 126.95 175.41
1098 72.37 126.89 175.29
1099 72.37 126.86 175.22
1100 72.36 126.92 175.17
1101 72.4 126.92 175.31
1102 72.41 126.77 175.22
1103 72.41 126.67 174.97
1104 72.35 126.51 174.84
1105 72.29 126.38 174.84
1106 72.28 126.14 174.82
1107 72.18 125.97 174.78
1108 72.2 125.81 174.69
1109 72.23 125.85 174.68
1110 72.22 125.87 174.81
1111 72.38 126.19 175.04
1112 72.41 126.58 175.25
1113 72.47 126.78 175.38
1114 72.58 127.21 175.58
1115 72.52 127.35 175.65
1116 72.52 127.27 175.94
1117 72.58 127.15 176.05
1118 72.58 127.1 176.13
1119 72.67 127.11 176.37
1120 72.7 127.25 176.41
1121 72.65 127.31 176.47
1122 72.6 127.49 176.62
1123 72.61 127.63 176.74
1124 72.57 127.58 176.67
1125 72.6 127.58 176.7
1126 72.66 127.59 176.88
1127 72.63 127.03 176.69
1128 72.57 126.71 176.58
1129 72.52 126.22 176.42
1130 72.53 125.9 176.32
1131 72.48 125.88 176.1
1132 72.38 125.78 176.05
1133 72.36 125.74 175.85
1134 72.33 125.77 175.77
1135 72.43 125.77 175.88
1136 72.5 126.03 175.92
1137 72.5 126.7 175.96
1138 72.46 127 176.06
1139 72.44 126.94 175.88
1140 72.39 126.85 175.92
1141 72.45 126.93 176.07
1142 72.55 127.18 176.02
1143 72.47 127.22 175.76
1144 72.37 126.96 175.57
1145 72.3 126.26 175.59
1146 72.33 125.73 175.42
1147 72.43 125.81 174.73
1148 72.2 125.76 174.45
1149 71.99 125.33 175.1
1150 72.15 124.88 175.49
1151 72.47 125.18 175.63
1152 72.52 125.53 175.78
1153 72.42 126.05 175.89
1154 72.41 126.22 176.33
1155 72.43 126.2 176.5
1156 72.28 125.94 176.38
1157 72.25 126.01 176.22
1158 72.38 126.39 176.17
1159 72.41 126.32 176.09
1160 72.47 126.27 176.18
1161 72.55 126.07 176.16
1162 72.58 126.33 176.04
1163 72.63 126.52 176.01
1164 72.61 126.43 175.91
1165 72.42 126.68 175.78
1166 72.29 126.82 175.87
1167 72.39 126.88 175.72
1168 72.34 126.92 175.36
1169 72.38 126.97 175.16
1170 72.41 127 174.95
1171 72.38 126.74 174.93
1172 72.19 126.18 174.67
1173 72.08 125.72 174.26
1174 72.17 125.19 174.07
1175 72.13 124.62 173.8
1176 71.98 124.03 173.45
1177 72.01 123.54 172.78
1178 71.71 123.34 171.77
1179 71.35 122.77 171.36
1180 71.14 121.7 171.2
1181 71.15 120.79 170.72
1182 71.14 120.28 169.94
1183 71.36 120.15 169.47
1184 71.53 119.84 169.21
1185 71.72 119.99 169.09
1186 71.96 120.22 169.17
1187 71.93 120.3 169.12
1188 71.83 120.98 169.32
1189 71.79 121.13 169.24
1190 71.77 121.67 169.03
1191 71.64 122.27 168.94
1192 71.51 121.54 168.82
1193 71.67 120.1 168.69
1194 71.93 118.79 168.13
1195 71.98 120.62 168.08
1196 72.12 121.98 168.83
1197 71.86 122.94 169.13
1198 71.67 123.56 169.57
1199 71.89 124.37 170.41
1200 72.23 125.36 171.31
1201 72.43 125.74 172.02
1202 72.56 125.95 172.71
1203 72.92 126.39 174.11
1204 73.31 126.47 175.37
1205 73.06 126.17 176.12
1206 72.49 125.96 176.45
1207 71.98 125.8 176.7
1208 72.22 126.15 177.43
1209 72.3 126.77 178.11
1210 72.02 128.64 179.16
1211 72.22 128.92 178.97
1212 72.38 129.33 178.45
1213 72.47 129.67 178.35
1214 72.55 129.77 178.37
1215 72.7 130.2 178.37
1216 72.81 129.86 178.37
1217 72.7 129.03 178.09
1218 72.44 129.27 177.93
1219 72.28 129.21 177.89
1220 71.93 128.21 177.65
1221 71.77 127.37 177.41
1222 72.06 126.84 177.35
1223 72.25 126.78 177.39
1224 72.3 127.08 177.52
1225 72.31 127.4 177.76
1226 72.39 127.45 178.12
1227 72.54 127.66 178.39
1228 72.6 127.87 178.5
1229 72.58 127.88 178.59
1230 72.41 128.02 178.64
1231 72.32 127.89 178.81
1232 72.39 127.81 178.81
1233 72.41 127.63 178.52
1234 72.4 127.62 178.25
1235 72.36 127.8 178.08
1236 72.47 128.01 178.15
1237 72.44 127.76 177.77
1238 72.37 127.51 177.22
1239 72.21 127.49 177.02
1240 72.22 127.17 177.01
1241 72.13 126.83 176.78
1242 72.13 126.04 176.35
1243 72.16 124.99 175.86
1244 72.14 124.28 175.46
1245 72 123.62 175.06
1246 72.05 123.55 174.98
1247 72.17 123.57 174.73
1248 72.11 123.15 174.22
1249 72.12 122.67 173.75
1250 72.22 122.28 173.58
1251 72.22 122.06 173.23
1252 72.2 121.85 172.82
1253 72.24 121.54 172.5
1254 72.28 121.24 172.28
1255 72.33 120.52 171.93
1256 72.2 119.73 171.3
1257 72.11 119.36 171.07
1258 72.23 119.11 170.93
1259 72.37 119.63 170.85
1260 72.33 119.88 170.5
1261 72.33 119.65 170.27
1262 72.33 119.04 170.07
1263 72.28 118.65 169.85
1264 72.17 118.27 169.69
1265 72.05 117.98 169.54
1266 72.05 117.78 169.41
1267 72.1 117.7 169.38
1268 72.17 117.63 169.31
1269 72.29 117.73 169.21
1270 72.26 117.85 169.11
1271 72.23 118.42 168.93
1272 72.19 118.72 168.67
1273 72.19 118.87 168.48
1274 72.19 118.88 168.29
1275 72.22 118.79 168.13
1276 72.13 118.8 167.93
1277 72.01 119 167.64
1278 71.95 119.03 167.56
1279 72.02 119.18 167.53
1280 71.99 118.98 167.43
1281 71.96 118.79 167.4
1282 72.01 118.87 167.29
1283 71.9 118.96 166.94
1284 71.81 119.21 166.73
1285 71.76 119.28 166.65
1286 71.7 119.33 166.52
1287 71.64 119.44 166.52
1288 71.7 119.4 166.52
1289 71.83 119.78 166.19
1290 71.72 120.05 166.06
1291 71.64 119.93 166.03
1292 71.61 119.45 165.96
1293 71.49 119.16 165.63
1294 71.45 118.73 165.47
1295 71.59 118.24 165.44
1296 71.74 118.18 165.7
1297 71.82 118.31 166.02
1298 71.79 118.5 166.52
1299 71.7 118.68 167.07
1300 71.7 118.87 167.67
1301 71.87 119.38 168
1302 71.9 119.88 168.28
1303 71.95 120.15 168.84
1304 72.06 120.26 169.21
1305 71.94 120.2 169.42
1306 71.95 120.54 169.67
1307 72.01 121.28 169.97
1308 72.09 122.13 170.28
1309 72.28 123.03 170.61
1310 72.33 123.44 170.67
1311 72.2 123.62 171
1312 72.12 123.01 171.22
1313 72.11 122.44 171.25
1314 72.12 122.18 171.32
1315 72.17 122.19 171.73
1316 72.29 122.2 172.25
1317 72.37 122.17 172.58
1318 72.35 122.31 172.35
1319 72.19 122.5 172.8
1320 72.25 122.6 173.7
1321 72.43 122.85 174.15
1322 72.75 123.74 174.21
1323 72.88 124.66 174.55
1324 72.87 125.33 175.16
1325 72.88 125.97 175.57
1326 72.86 126.41 175.62
1327 72.96 126.81 175.63
1328 73.03 127.2 175.74
1329 73.1 127.59 175.93
1330 73.06 127.69 176.07
1331 73.11 127.37 176.14
1332 73.25 127.28 175.89
1333 73.29 127.67 175.74
1334 73.24 128.03 175.8
1335 73.16 127.97 175.89
1336 73.18 127.14 175.78
1337 73.18 126.79 175.6
1338 73.33 127.29 175.57
1339 73.41 127.68 175.74
1340 73.47 127.28 175.62
1341 73.48 126.44 175.43
1342 73.53 125.52 175.23
1343 73.47 124.83 175.14
1344 73.44 124.49 174.95
1345 73.38 124.08 174.63
1346 73.28 123.81 174.22
1347 73.14 123.43 174.03
1348 73.1 123.07 174.06
1349 73.1 122.98 173.92
1350 73.15 123.09 173.69
1351 73.06 123.05 173.66
1352 73.04 122.92 173.71
1353 72.99 122.76 173.68
1354 72.95 122.68 173.58
1355 72.94 122.58 173.56
1356 72.93 122.6 173.38
1357 72.95 122.66 173.09
1358 73.07 122.69 172.64
1359 73.06 122.77 171.83
1360 72.69 122.36 171.88
1361 72.52 121.82 172.45
1362 72.47 121.63 172.47
1363 72.71 121.97 172.36
1364 73.04 122.55 172.71
1365 73.26 122.85 173.31
1366 73.27 122.91 173.88
1367 73.35 122.87 174.28
1368 73.5 123.09 174.32
1369 73.73 123.44 173.98
1370 73.77 123.34 174.09
1371 73.85 123.06 174.31
1372 73.85 122.67 174.45
1373 74.06 122.67 174.55
1374 74.23 122.87 174.61
1375 74.59 123.21 174.83
1376 74.92 123.43 175.31
1377 75.13 123.44 175.59
1378 75.38 123.43 175.56
1379 75.65 123.28 175.37
1380 75.82 123.25 175.53
1381 76.05 123.17 175.71
1382 76.5 123.34 175.76
1383 77.15 123.58 175.77
1384 77.94 123.77 176.02
1385 78.67 123.82 176.12
1386 79.28 123.71 176.33
1387 79.92 123.8 176.45
1388 80.61 123.93 176.43
1389 81.28 123.93 176.45
1390 81.74 123.95 176.68
1391 81.31 124 176.75
1392 80.84 123.87 176.7
1393 80.67 123.56 176.28
1394 80.31 123.38 176
1395 79.21 123.19 175.83
1396 78.09 122.84 175.38
1397 77.32 122.44 174.89
1398 76.69 122.18 174.17
1399 75.9 122.01 173.75
1400 75.12 121.68 173.17
1401 74.37 121.42 172.65
1402 73.79 121.17 172.28
1403 73.43 121.08 171.95
1404 73.12 121.14 171.75
1405 72.97 121.19 171.52
1406 72.7 121.18 171.28
1407 72.58 121.17 171.08
1408 72.6 121.71 170.78
1409 72.58 122.92 170.75
1410 72.53 123.69 170.9
1411 72.47 123.97 170.97
1412 72.58 124.1 171.22
1413 72.7 124.57 171.43
1414 72.58 124.45 171.65
1415 72.43 124.12 171.79
1416 72.36 123.96 172.02
1417 72.38 124.22 172.28
1418 72.43 124.74 172.47
1419 72.5 124.91 172.61
1420 72.61 124.77 172.82
1421 72.62 124.64 173.28
1422 72.55 124.67 173.21
1423 72.53 124.59 173.16
1424 72.63 124.21 173.17
1425 72.64 124.16 173.39
1426 72.71 124.27 173.5
1427 72.83 124.42 173.72
1428 72.94 124.38 173.91
1429 73.04 124.39 174.02
1430 73.13 124.42 174.37
1431 73.27 124.73 174.44
1432 73.29 125.28 174.37
1433 73.08 125.77 174.14
1434 72.82 125.33 173.68
1435 72.57 124.35 173.02
1436 72.35 123.7 172.5
1437 72.31 123.33 172.21
1438 72.47 122.91 172.06
1439 72.61 123.14 172
1440 72.76 123.64 172.15
1441 72.89 124.08 172.55
1442 73 124.66 172.88
1443 72.89 125.24 173.02
1444 72.86 125.49 173.06
1445 72.87 125.31 173.07
1446 72.74 125.21 172.96
1447 72.65 124.45 172.88
1448 72.7 124 172.84
1449 72.85 123.57 172.83
1450 72.86 123.7 172.7
1451 72.93 124.17 172.86
1452 72.87 123.82 172.99
1453 72.82 123.39 173.23
1454 72.92 123.11 173.28
1455 72.86 122.98 173.36
1456 72.91 123.26 173.55
1457 72.92 123.37 173.62
1458 72.82 122.95 173.24
1459 72.74 122.52 173.06
1460 72.71 122.15 172.98
1461 72.76 122.14 173.03
1462 72.77 122.3 173.22
1463 72.87 122.79 173.46
1464 72.88 122.89 173.5
1465 72.89 122.85 173.56
1466 72.8 122.67 173.67
1467 72.77 122.49 173.53
1468 72.73 122.43 173.36
1469 72.65 122.45 173.15
1470 72.69 122.5 172.98
1471 72.74 122.66 172.83
1472 72.75 122.77 172.62
1473 72.69 122.65 172.54
1474 72.58 122.26 172.4
1475 72.51 122.03 172.71
1476 72.53 121.81 173
1477 72.72 121.82 173.39
1478 73.03 122.42 174.18
1479 73.38 123.63 175.19
1480 73.56 124.76 175.93
1481 73.26 125.29 176.25
1482 73.06 125.67 176.86
1483 72.99 125.95 177.17
1484 72.87 126.01 176.91
1485 73.03 125.94 176.55
1486 73.15 126.18 176.13
1487 73.01 125.54 175.85
1488 72.94 124.97 175.74
1489 72.97 124.57 175.84
1490 73.12 124.9 175.84
1491 73.2 125 175.71
1492 73.13 125.3 175.53
1493 72.95 125.75 175.6
1494 72.89 126.21 175.75
1495 72.94 126.22 176.13
1496 72.92 126.41 176.21
1497 72.9 126.63 176.24
1498 72.98 126.72 176.23
1499 72.86 126.82 176.27
1500 72.85 127.13 176.58
1501 72.85 127.32 176.72
1502 72.88 127.43 176.69
1503 73.03 127.66 176.79
1504 73.07 127.53 176.66
1505 73.02 127.14 176.69
1506 73.05 127.09 176.96
1507 73.03 126.72 176.85
1508 73.08 126.23 176.67
1509 73.11 126.43 176.49
1510 73.12 126.52 176.53
1511 73.12 126.29 176.54
1512 73.13 126.47 176.45
1513 73.12 126.47 176.47
1514 73.16 126.82 176.56
1515 73.18 126.92 176.45
1516 73.16 126.69 176.35
1517 73.17 126.79 176.42
1518 73.17 126.52 176.33
1519 73.2 126.76 176.25
1520 73.15 127.15 176.19
1521 73.13 127.38 176.15
1522 73.1 127.36 176.11
1523 73.08 127.32 175.98
1524 72.99 127.15 175.8
1525 72.99 126.99 175.65
1526 72.93 127.1 175.09
1527 72.61 127.06 174.79
1528 72.47 126.75 175.23
1529 72.62 126.3 175.22
1530 72.83 126.82 174.35
1531 72.84 127.34 174.06
1532 72.84 127.2 174.27
1533 72.78 126.82 174.49
1534 72.81 126.7 174.56
1535 72.87 126.87 174.44
1536 72.83 126.66 174.35
1537 72.89 126.37 174.53
1538 72.97 126.07 174.65
1539 72.9 125.72 174.76
1540 72.8 125.42 174.68
1541 72.8 125.57 174.6
1542 72.85 125.96 174.45
1543 72.78 126.4 174.62
1544 72.82 126.52 174.57
1545 72.7 126.34 174.52
1546 72.65 126.37 174.59
1547 72.67 126.56 174.63
1548 72.6 126.45 174.65
1549 72.57 126.46 174.83
1550 72.42 126.4 174.91
1551 72.41 126.55 174.92
1552 72.46 126.63 174.8
1553 72.29 126.82 174.78
1554 72.38 126.84 174.72
1555 72.36 126.58 174.73
1556 72.26 126.27 174.74
1557 72.25 126.22 174.83
1558 72.37 126.46 174.82
1559 72.34 126.52 174.79
1560 72.17 126.42 174.78
1561 72.29 125.99 174.78
1562 72.43 125.28 174.98
1563 72.46 125.07 175
1564 72.43 125.28 174.87
1565 72.33 124.57 175.13
1566 72.42 123.78 175.17
1567 72.33 123.87 175.05
1568 72.2 124.33 175.2
1569 72.3 124.22 174.96
1570 72.38 124.49 174.83
1571 72.46 125.27 175.01
1572 72.55 125.88 175.38
1573 72.49 126.07 175.55
1574 72.45 126.57 175.93
1575 72.56 126.71 175.97
1576 72.62 126.67 176.18
1577 72.6 126.76 176.26
1578 72.61 127.14 176.47
1579 72.6 127.23 176.69
1580 72.68 127.28 176.82
1581 72.63 127.59 176.88
1582 72.48 128 176.87
1583 72.38 128.13 176.78
1584 72.38 128.16 176.62
1585 72.32 127.9 176.65
1586 72.38 127.56 176.56
1587 72.35 127.26 176.46
1588 72.35 127.25 176.42
1589 72.33 127.47 176.41
1590 72.29 127.54 176.17
1591 72.31 127.53 176
1592 72.25 127.14 175.82
1593 72.2 126.38 175.84
1594 72.24 125.72 175.61
1595 72.28 125.36 175.27
1596 71.31 125.28 175.83
1597 71.18 125.49 175.63
1598 71.86 125.38 175.63
1599 72.22 125.49 175.71
1600 72.47 125.71 176.12
1601 72.55 126.4 176.52
1602 72.6 127.35 177.09
1603 72.66 128.37 177.74
1604 72.8 129.31 178.2
1605 72.84 130.05 178.63
1606 72.71 130.72 179.1
1607 72.78 130.73 179.59
1608 72.75 130.64 179.82
1609 72.75 130.54 179.68
1610 72.82 130.6 179.48
1611 72.84 130.56 179.38
1612 72.85 130.51 179.39
1613 72.88 130.25 179.34
1614 72.85 130.1 179.43
1615 72.84 130.23 179.48
1616 72.83 130.44 179.61
1617 72.79 130.69 179.64
1618 72.8 130.74 179.78
1619 72.86 130.82 179.97
1620 72.91 130.88 180.08
1621 72.67 130.54 180.15
1622 72.58 129.86 180.12
1623 72.37 129.13 179.82
1624 72.34 128.89 179.46
1625 72.34 128.76 179.09
1626 72.36 128.42 178.73
1627 72.43 127.71 178.32
1628 72.45 126.84 178.02
1629 72.47 126.51 177.73
1630 72.44 127.17 177.27
1631 71.91 127.66 178.03
1632 71.89 127.78 179.04
1633 72.44 127.94 179.16
1634 73.07 129.17 179.3
1635 73.14 130.68 180.02
1636 72.95 131.29 181.07
1637 72.93 131.22 181.48
1638 72.77 131.05 180.69
1639 72.52 130.82 180.22
1640 72.47 129.96 180.17
1641 72.47 129.53 179.87
1642 72.35 129.1 178.71
1643 72.39 128.68 177.67
1644 72.31 128.48 177.07
1645 72.15 127.96 176.47
1646 72.11 126.97 175.94
1647 72.12 126.17 175.36
1648 72.06 125.58 174.76
1649 72.08 124.74 174.28
1650 71.95 123.72 173.88
1651 71.92 122.76 173.57
1652 71.92 122.09 173.15
1653 71.95 121.36 172.87
1654 72.03 121.04 172.62
1655 71.99 120.98 172.53
1656 71.95 121.04 172.4
1657 72.03 121.22 172.4
1658 72.05 121.27 172.3
1659 72.01 121.36 172.16
1660 71.96 121.13 172.09
1661 71.99 121.05 171.98
1662 72.04 121.06 171.83
1663 72.2 121 171.74
1664 72.24 121.28 171.72
1665 72.22 121.53 171.83
1666 72.21 121.64 172.07
1667 72.23 121.68 172.23
1668 72.4 121.75 172.5
1669 72.31 121.79 172.53
1670 72.25 122.17 172.52
1671 72.2 122.18 172.61
1672 72.2 121.94 172.58
1673 72.17 122.17 172.74
1674 72.13 122.3 172.78
1675 72.19 122.32 172.81
1676 72.22 122.17 172.84
1677 72.25 122.29 173.12
1678 72.25 122.27 173.13
1679 72.23 122.37 173.12
1680 72.21 122.31 173.21
1681 72.16 122.28 173.31
1682 72.17 122.46 173.41
1683 72.19 122.67 173.19
1684 72.15 122.86 173.18
1685 72.25 122.47 173.3
1686 72.26 122.53 173.37
1687 72.28 122.84 173.33
1688 72.29 122.85 173.27
1689 72.33 122.87 173.2
1690 72.34 122.59 173.26
1691 72.38 122.57 173.4
1692 72.45 122.77 173.33
1693 72.4 122.97 173.14
1694 72.3 122.15 173.01
1695 72.18 121.75 172.9
1696 72.08 121.98 172.77
1697 72.12 122.43 172.69
1698 72.49 122.31 172.77
1699 72.78 122.33 172.93
1700 72.96 122.92 173.38
1701 72.8 123.63 173.82
1702 72.71 124.23 174.44
1703 72.78 124.62 175
1704 72.77 125.24 175.55
1705 72.79 126.37 176.18
1706 72.62 126.9 176.76
1707 72.33 127.07 177.27
1708 72.21 126.91 177.21
1709 72.33 126.73 176.68
1710 72.3 126.58 176.32
1711 72.33 126.15 176.39
1712 72.34 126.03 176.32
1713 72.36 126.13 176.14
1714 72.42 125.82 175.86
1715 72.46 125.64 175.84
1716 72.43 125.68 176.28
1717 72.5 125.48 176.65
1718 72.48 125.35 176.82
1719 72.46 125 176.88
1720 72.41 124.68 176.86
1721 72.28 124.29 176.99
1722 72.25 123.9 177.36
1723 72.42 123.67 177.47
1724 72.53 123.78 177.53
1725 72.55 123.89 177.63
1726 72.59 124.09 177.88
1727 72.48 124.29 178.17
1728 72.25 124.41 178.42
1729 72.06 124.19 178.2
1730 72.04 123.6 177.82
1731 72.05 123.17 177.46
1732 72.05 122.69 177.14
1733 72.03 122.13 176.88
1734 72.17 121.88 176.76
1735 72.24 122.07 176.82
1736 72.41 122.28 177.15
1737 72.6 122.34 177.3
1738 72.67 122.65 177.35
1739 72.71 123.35 177.8
1740 72.75 124.15 178.48
1741 72.78 124.88 179.16
1742 72.76 125.29 179.46
1743 72.74 125.33 179.51
1744 72.66 125.19 179.36
1745 72.53 124.91 179.18
1746 72.51 124.75 179.17
1747 72.47 124.45 178.93
1748 72.42 124.53 178.72
1749 72.3 124.88 178.63
1750 72.32 124.83 178.54
1751 72.35 124.63 178.43
1752 72.37 124.3 178.35
1753 72.53 124.04 178.28
1754 72.58 124.12 178.41
1755 72.75 124.52 178.89
1756 72.77 124.69 179.12
1757 72.81 124.85 179.19
1758 72.83 124.93 179.3
1759 72.7 125.05 179.57
1760 72.55 125.18 179.68
1761 72.38 125.04 179.54
1762 72.43 124.81 179.06
1763 72.52 124.81 178.9
1764 72.62 125.09 178.76
1765 72.48 125.22 179.19
1766 72.71 125.37 179.9
1767 72.91 125.52 179.93
1768 73.15 125.96 179.6
1769 73.12 126.42 179.75
1770 73.04 126.7 180.2
1771 72.87 126.82 180.38
1772 72.82 126.67 180.35
1773 72.82 126.62 180.16
1774 72.8 126.69 180.11
1775 72.84 126.68 180.22
1776 72.83 126.64 180.32
1777 72.8 126.87 180.45
1778 72.88 126.88 180.53
1779 72.9 126.88 180.58
1780 73 127.1 180.56
1781 72.91 127.19 180.45
1782 72.88 127.25 180.46
1783 72.72 127.28 180.53
1784 72.66 127.22 180.53
1785 72.59 127.03 180.17
1786 72.58 126.95 179.85
1787 72.59 126.8 179.52
1788 72.61 126.63 179.03
1789 72.46 126.34 179.05
1790 72.48 126.03 178.99
1791 72.47 125.76 178.77
1792 72.53 125.84 178.37
1793 72.58 125.82 177.84
1794 72.48 125.46 177.51
1795 72.51 125 177.35
1796 72.53 124.48 177.07
1797 72.6 124.59 176.78
1798 72.61 124.97 176.81
1799 72.75 125.13 176.94
1800 72.94 125.69 177.37
1801 73.15 126.19 177.65
1802 73.2 126.9 177.93
1803 73.25 127.03 177.91
1804 73.17 126.57 177.85
1805 73.17 125.93 177.73
1806 73.15 125.42 177.62
1807 73.17 125.18 177.6
1808 73.16 124.94 177.45
1809 73.16 124.84 177.49
1810 73.14 125.32 177.4
1811 72.98 126.18 177.47
1812 72.82 127.12 177.23
1813 72.68 127.67 176.99
1814 72.63 127.84 176.72
1815 72.73 128.03 176.45
1816 72.71 128.13 176.41
1817 72.7 128.13 176.51
1818 72.75 128.3 176.34
1819 72.77 128.76 176.53
1820 72.91 129.41 176.97
1821 72.85 129.6 177.45
1822 72.75 129.69 177.73
1823 72.76 129.38 178.06
1824 72.86 128.98 178.42
1825 72.91 128.36 178.59
1826 72.97 128.37 178.78
1827 72.94 128.86 178.93
1828 73.03 129 179.13
1829 73.1 129.09 179.17
1830 72.99 129.37 179.13
1831 72.94 129.32 178.88
1832 72.9 129.71 178.83
1833 73.01 130.18 178.9
1834 73.03 130.37 178.97
1835 73.06 130.48 179.18
1836 73.2 130.39 179.13
1837 73.18 130.21 178.93
1838 73.06 129.75 178.95
1839 72.99 129.1 179.08
1840 72.86 129.03 179.25
1841 72.81 129.39 179.13
1842 72.76 129.89 178.89
1843 72.79 130.2 178.85
1844 72.68 129.63 178.96
1845 72.58 128.14 179.11
1846 72.71 127.33 178.73
1847 72.57 126.82 178.12
1848 72.27 126.25 177.91
1849 72.11 125.66 177.88
1850 72.07 125.05 177.4
1851 71.92 124.73 176.75
1852 71.94 124.64 176.38
1853 71.97 124.28 176.03
1854 71.95 124.12 175.73
1855 72.01 123.93 175.43
1856 72.04 123.81 175.25
1857 72.17 123.72 175.27
1858 72.26 123.45 175.19
1859 72.35 123.3 175.13
1860 72.39 123.35 174.97
1861 72.34 123.33 174.84
1862 72.28 123.41 174.7
1863 72.34 123.26 174.65
1864 72.41 123.28 174.6
1865 72.48 123.42 174.5
1866 72.53 123.63 174.43
1867 72.52 123.82 174.52
1868 72.58 123.67 174.42
1869 72.51 123.51 174.38
1870 72.4 123.4 174.39
1871 72.35 123.18 174.51
1872 72.55 123.22 174.55
1873 72.7 123.29 174.39
1874 72.62 123.28 174.18
1875 72.52 123.17 174.22
1876 72.52 122.94 174.2
1877 72.49 122.83 174.06
1878 72.53 122.8 174
1879 72.65 122.95 174.26
1880 72.88 123.44 174.58
1881 72.97 124.03 174.87
1882 73.03 124.43 175.13
1883 72.93 124.73 175.42
1884 72.82 124.83 175.72
1885 72.8 124.88 175.9
1886 72.63 124.9 176.04
1887 72.54 124.92 176.05
1888 72.47 125.05 176.26
1889 72.47 125.03 176.39
1890 72.45 125.17 176.46
1891 72.55 125.28 176.6
1892 72.58 125.42 176.52
1893 72.58 125.42 176.4
1894 72.41 125.51 176.73
1895 72.5 125.53 177.16
1896 72.67 125.52 177.33
1897 72.62 125.65 177.23
1898 72.61 125.87 177.4
1899 72.53 125.97 177.58
1900 72.43 125.88 177.77
1901 72.36 125.86 177.77
1902 72.49 126.12 177.79
1903 72.51 126.36 177.88
1904 72.47 126.45 177.89
1905 72.34 126.42 177.98
1906 72.45 126.51 177.95
1907 72.45 126.72 177.82
1908 72.49 126.69 177.73
1909 72.54 127.09 177.72
1910 72.42 127.15 177.73
1911 72.26 126.97 177.84
1912 72.22 126.77 177.92
1913 72.21 126.63 177.95
1914 72.29 126.37 177.83
1915 72.34 126.44 177.27
1916 72.02 125.88 176.3
1917 71.71 125.11 175.79
1918 71.53 124.47 175.48
1919 71.42 124.04 175.09
1920 71.45 123.6 174.74
1921 71.51 123.13 174.45
1922 71.62 123.14 174.5
1923 71.64 122.87 174.53
1924 71.7 122.89 174.4
1925 71.56 122.53 173.82
1926 71.2 122.04 173.62
1927 71.29 121.72 174.02
1928 71.73 121.7 174.13
1929 71.92 122.28 174.25
1930 72.01 122.74 174.32
1931 71.96 123.32 174.65
1932 71.95 123.53 174.99
1933 71.96 123.77 175.12
1934 71.9 124 175.07
1935 71.92 124.38 174.97
1936 71.98 124.57 174.96
1937 71.95 124.39 174.88
1938 72.01 124.3 174.85
